,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
22705,NOUVEAU-SDC-263,SDC,Commerce rue,2023/06/19,980,rue,,Sainte-Catherine,O,980 rue Sainte-Catherine O,,H3B1E5,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5040099.957886221,299175.1514139341,45.5008080227229,-73.57197729062906
22708,NOUVEAU-SDC-269,SDC,Commerce rue,2023/05/24,1500,rue,,Sainte-Catherine,O,1500 rue Sainte-Catherine O,,H3G1S8,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039480.296897372,298747.1548163043,45.49522846344826,-73.57744630712584
23032,NOUVEAU-SDC-671,SDC,Commerce rue,2023/05/24,1984,rue,,Sherbrooke,O,1984 rue Sherbrooke O,,H3H1E8,2e,,Pharmacie Michael Assaraf,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,Montagne,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039320.980475906,298239.8505144463,45.49379027962717,-73.5839350207842
23055,NOUVEAU-SDC-696,SDC,Commerce rue,2023/05/24,1538,rue,,Sherbrooke,O,1538 rue Sherbrooke O,,H3G1L5,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039639.201781502,298439.241776702,45.496655619489225,-73.58138804461785
23074,NOUVEAU-SDC-717,SDC,Commerce rue,2023/06/19,614,rue,,Saint-Jacques,,614 rue Saint-Jacques ,,H3C1E2,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,Vieux-Montréal,SDC Vieux-Montréal,Centre-Ville,Non,Non,Non,5040096.6,300061.83,45.50078439296029,-73.56063128163515
23146,NOUVEAU-SDC-790,SDC,Commerce rue,2023/06/30,88,rue,,Sainte-Anne,,88 rue Sainte-Anne ,,H9X1L8,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,SDC Rue Sainte-Anne,West-Island,Non,Non,Non,5029360.3,269468.13,45.4032980695817,-73.9513314591697
23594,{42bdb3bd-3e3e-4b22-a2ee-12fd42a37c5a},HORS_SDC,Commerce rue,2023/08/14,2959,rue,,Bélanger,,2959 rue Bélanger ,,H1Y3G4,RC,,Pharmacie clinique,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,Gabriel-Sagard,,Centre-Est,Non,Non,Non,5046127.89274388,297286.83366719086,45.555031888562816,-73.59623271891117
23656,{a8ee8e92-eb3c-4783-8076-6458b251f2d7},HORS_SDC,Commerce rue,2023/05/24,2601,rue,,William-Tremblay,,2601 rue William-Tremblay ,,H1Y0E2,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Oui,5044709.063895339,299707.4836811004,45.5422866762799,-73.56521344408597
23691,{77113811-5201-443e-a56f-a49ff5a46293},HORS_SDC,Commerce rue,2023/05/24,5200,rue,,Molson,,5200 rue Molson ,,H1Y0B4,RC,,Pharmacie ouafaa afifi,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Rampe d'accès,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5044777.274789109,299025.2125836109,45.54289514066743,-73.57395103452427
23713,{02c233e7-a1da-415d-97a2-156f509e18b9},SDC,Commerce rue,2023/08/14,3245,rue,,Masson,,3245 rue Masson ,,H1Y1Y4,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,SDC Promenade Masson,Centre-Est,Non,Non,Non,5045647.929607368,299065.6818754796,45.55072993627923,-73.57344300349227
23796,{8fa4a91c-3957-414a-b80d-a0a60f528416},HORS_SDC,Commerce rue,2023/06/30,35,avenue,,Donegani,,35 avenue Donegani ,,H9R2V7,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5034568.570271105,282482.7874062568,45.45070029843559,-73.78532065037211
23908,{6a6f47d7-aa6a-4879-b448-5b23481a3328},HORS_SDC,Commerce rue,2023/06/07,7201,boulevard,,Newman,,7201 boulevard Newman ,,H8N2K3,RC,,Pharmacie Myriam Ngo,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033678.717637805,295634.2649801101,45.44298919804844,-73.61716678405456
23930,{4b7551c9-9b49-405d-b0df-2f48bb540e64},HORS_SDC,Commerce rue,2023/06/07,5100,rue,de,Bellechasse,,5100 rue de Bellechasse ,,H1T2A4,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Rosemont–La Petite-Patrie,Marie-Victorin,,Centre-Est,Non,Non,Non,5047932.286248996,299560.69363016,45.571289240308985,-73.56712768236677
23997,{168f4480-0059-4a87-8616-4977d77ac37c},HORS_SDC,Commerce rue,2023/05/09,8581,boulevard,,Saint-Laurent,,8581 boulevard Saint-Laurent ,,H2P2M9,RC,,Pharmacie,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,Parc-Jarry,,Centre-Est,Non,Non,Non,5044602.940205954,293969.5859086825,45.54126616116418,-73.63868733503266
24105,{ba917b05-bcd6-425c-ad5d-32807303765c},HORS_SDC,Commerce rue,2023/06/07,5875,rue,,Bélanger,,5875 rue Bélanger ,,H1T1G5,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Saint-Léonard,Port-Maurice,,Est-de-l'Île,Non,Non,Non,5049194.09896636,299111.02598993224,45.58263988848556,-73.57290353164991
24225,{4f209060-a158-4cd7-ac1a-686226326858},HORS_SDC,Commerce rue,2023/06/07,8111,boulevard,,Pie-IX,,8111 boulevard Pie-IX ,,H1Z2H4,RC,,Proximed,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,René-Goupil,,Centre-Est,Non,Non,Non,5047988.158198189,296780.2466224796,45.571765505442215,-73.60275176441911
24568,{bfa136c7-6796-4d9f-b740-aefb0f939a36},HORS_SDC,Commerce rue,2023/06/07,2300,boulevard,,Marcel-Laurin,,2300 boulevard Marcel-Laurin ,,H4R1J9,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Saint-Laurent,Bois-Francs,,Centre-Ouest,Non,Non,Non,5042269.554854151,288802.5833837617,45.52017009815843,-73.7047753974129
24608,{7df37083-01f1-46da-b8f6-696bdf2c36ec},HORS_SDC,Commerce rue,2023/06/30,5308,avenue,,Patricia,,5308 avenue Patricia ,,H4V1Z2,RC,,Pharmacie,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Loyola,,Centre-Ville,Non,Non,Non,5035593.119549475,292731.5199425606,45.46017181805222,-73.65431934912074
25114,{9ce0ed15-11e5-43cc-9f9d-c2f4d1741985},HORS_SDC,Commerce rue,2023/07/11,1013,rue,de,Liège,O,1013 rue de Liège O,,H3N1B9,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,Parc-Extension,,Centre-Est,Oui,Non,Non,5043341.3147152765,293554.02365928766,45.529907026535554,-73.64397971221129
25292,{55f3d0e7-9108-465e-a571-2fecf33423f1},HORS_SDC,Commerce rue,2023/08/14,6520,rue,,De Chateaubriand,,6520 rue De Chateaubriand ,,H2S2N7,RC,,Proximed,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Rosemont–La Petite-Patrie,Saint-Édouard,,Centre-Est,Non,Non,Non,5043955.82208096,296668.483864716,45.53547988953934,-73.60411665996097
25318,{2df88b05-1b51-4385-972d-6f050a725d26},SDC,Commerce rue,2023/07/27,913,rue,,Sainte-Catherine,E,913 rue Sainte-Catherine E,,H2L0E8,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Village Montréal,Centre-Ville,Oui,Non,Non,5041866.117455502,300269.9807931909,45.516708633768246,-73.55798412342932
25451,{a70c195a-50a4-4c75-9d69-18118abede5d},HORS_SDC,Commerce rue,2023/08/28,19224,boulevard,de,Pierrefonds,,19224 boulevard de Pierrefonds ,,H9K0B6,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www1.pharmaprix.ca/fr/store-locator/store/1842/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5035534.03,274087.82,45.45906928393272,-73.89270602198943
25511,{6179a152-d02a-4278-833e-d4bd6ad36307},HORS_SDC,Commerce rue,2023/08/28,4886,boulevard,,Saint-Charles,,4886 boulevard Saint-Charles ,700,H9H3E2,RC,,UNIPRIX,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5036410.99,275483.7,45.46702040263423,-73.87491014712332
25598,{b331be40-3b42-49e2-acb9-333fb1ea0b6b},HORS_SDC,Commerce rue,2023/08/28,15747,boulevard,de,Pierrefonds,,15747 boulevard de Pierrefonds ,,H9H3X6,RC,,PROXIM,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.groupeproxim.ca/fr/quebec/pierrefonds/nancy-bolos-pharmacienne-inc-7001423,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5037783.72,276073.29,45.47939712840149,-73.86745065328331
25616,{3824824b-0b5a-40f6-b1fb-eb8bf04d1fc1},HORS_SDC,Commerce rue,2023/08/28,4491,boulevard,,Saint-Charles,,4491 boulevard Saint-Charles ,,H9H3C7,RC,,JEAN-COUTU,B,Biens semi-courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/localisateur-succursale/pierrefonds-4491-boulevard-st-charles-h9h-3c7/176/,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5035891.72,276016.07,45.462369994328135,-73.86807171819352
25647,{b454ec5d-e0e1-44ce-9071-a3a8afdf9c6e},HORS_SDC,Commerce rue,2023/08/28,4955,rue,,Saint-Pierre,,4955 rue Saint-Pierre ,,H9H5M9,RC,,PHARMAPRIX,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038393.27,276707.91,45.48490785862869,-73.85936813154498
25658,{a70cfae9-4fe3-4cf3-a2e2-d1680a3938f3},HORS_SDC,Commerce rue,2023/08/28,14770,boulevard,de,Pierrefonds,,14770 boulevard de Pierrefonds ,,H9H4Y6,RC,,UNIPRIX,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Oui,5038394.19,276821.13,45.48492068444079,-73.85791985117045
25671,{803380d2-7a03-4d16-97c9-2012578deb4b},HORS_SDC,Commerce rue,2023/08/28,4930,boulevard,,Saint-Jean,,4930 boulevard Saint-Jean ,,H9H4B2,RC,,JEAN COUTU,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5039051.72,277250.52,45.49085440618248,-73.85246390374425
25768,{0233443e-3e7e-4c03-bfc5-60f340eb8aff},HORS_SDC,Commerce rue,2023/08/28,13005,boulevard,,Gouin,O,13005 boulevard Gouin O,,H8Z1X1,RC,,UNIPRIX,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Est,,West-Island,Non,Non,Non,5040425.07,278207.76,45.50324932888992,-73.84029181773187
25788,{583add08-c02b-4bb0-a85e-4fddcfbf7143},HORS_SDC,Commerce rue,2023/08/28,4933,boulevard,des,Sources,,4933 boulevard des Sources ,,H8Y3J8,RC,,PHARMAPRIX,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://stores.pharmaprix.ca/fr/store/80/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Est,,West-Island,Non,Non,Non,5040806.93,279876.36,45.50674702848827,-73.81895915224239
25975,{4ec0226a-cb12-4d62-b241-0cb61266706c},HORS_SDC,Commerce rue,2023/08/28,9552,boulevard,,Gouin,O,9552 boulevard Gouin O,,H8Y1R3,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.groupeproxim.ca/fr/quebec/pierrefonds/manal-sn-d-yacoub-7052495?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Est,,West-Island,Non,Non,Non,5040467.26,282953.97,45.50379375236408,-73.77955913282717
25980,{885375b1-789d-4454-b3bc-011ed2f6ef3f},HORS_SDC,Commerce rue,2023/08/28,9546,boulevard,,Gouin,O,9546 boulevard Gouin O,,H8Y1R3,RC,,PHARMACIE MANAL SAMIR NESSIM YACOUB INC.,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.facebook.com/Espace-Mauve-187417608283567/,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Est,,West-Island,Non,Non,Non,5040455.73,282966.87,45.50369040557303,-73.77939354381446
26002,{41bf2ddf-3714-4083-9321-3bed48005fff},HORS_SDC,Commerce rue,2023/08/28,9515,boulevard,,Gouin,O,9515 boulevard Gouin O,,H8Y1T7,RC,,PHARMAPRIX,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Est,,West-Island,Non,Oui,Non,5040637.34,283117.11,45.5053292773656,-73.77747901811875
26104,{ccf000ac-9bf1-434e-a138-4df3d6f0ed6b},HORS_SDC,Commerce rue,2023/08/28,3103,rue,,Victoria,,3103 rue Victoria ,,H8S1Z4,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.uniprix.com/fr/succursales/zarzycki-maciek-et-rousseau-matthieu-montreal?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Accès au niveau du sol,Non,,,Lachine,Lachine-Ouest,,West-Island,Non,Non,Non,5032943.84,289921.44,45.43627816252767,-73.69017112741659
26125,{0e3261b8-a451-4ddf-b2bf-6793b5b081ae},HORS_SDC,Commerce rue,2023/08/28,2945,rue,,Notre-Dame,,2945 rue Notre-Dame ,,H8S2H4,RC,,Pharmacie Y. Chen,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Lachine,Vieux-Lachine - Saint-Pierre,,West-Island,Non,Oui,Non,5032707.89,289868.32,45.43415383661502,-73.69084291788249
26205,{5c48a71e-c1c0-494d-9466-63d08c0a56a0},HORS_SDC,Commerce rue,2023/08/28,1125,rue,,Provost,,1125 rue Provost ,,H8S1N4,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,stores.pharmaprix.ca,Rampe d'accès,Non,,,Lachine,Vieux-Lachine - Saint-Pierre,,West-Island,Non,Non,Non,5033548.71,291161.61,45.441746370681,-73.67433678527027
26247,{60a36742-9b00-4f08-b227-36d099109a1f},SDC,Commerce rue,2023/08/28,1190,rue,,Notre-Dame,,1190 rue Notre-Dame ,,H8S2C4,2e,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,uniprix.com,Non,Non,,,Lachine,Vieux-Lachine - Saint-Pierre,SDC Rue Notre-Dame,West-Island,Non,Non,Non,5032812.607370229,291157.3890006379,45.435122474459696,-73.67437033749287
26297,{ff368473-aa1d-4554-8fce-63bcd064a74d},HORS_SDC,Commerce rue,2023/08/28,2600,rue,,Victoria,,2600 rue Victoria ,,H8S1Z3,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/localisateur-succursale/lachine-2600-rue-victoria-h8s-1z3/27/,Accès au niveau du sol,Non,,,Lachine,Vieux-Lachine - Saint-Pierre,,West-Island,Non,Non,Non,5032977.8,290171.64,45.43658903064485,-73.68697423318376
26461,{3625532e-0b7a-4be3-b290-8dc6fa37df0b},HORS_SDC,Commerce rue,2023/08/28,259,rue,,Saint-Jacques,,259 rue Saint-Jacques ,,H8R1N2,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.uniprix.com/fr/succursales/vu-lan-duy-montreal?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Non,Non,,,Lachine,Vieux-Lachine - Saint-Pierre,,West-Island,Oui,Non,Non,5033828.42,293270.97,45.44430131100887,-73.6473801368611
26470,{5e7aeafa-613a-4351-979b-b58b09bcff3c},SDC,Commerce rue,2023/08/28,1198,rue,,Notre-Dame,,1198 rue Notre-Dame ,,H8S2C4,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Lachine,Vieux-Lachine - Saint-Pierre,SDC Rue Notre-Dame,West-Island,Non,Non,Non,5032812.72281696,291152.19389780494,45.43512341192431,-73.6744367400155
26543,CC93-6,CC,Centre commercial,2023/08/28,1,carré,,Westmount,,1 carré Westmount ,c-150,H3Z2S4,RC,Westmount Square,Pharmacie Emna Mzabi Inc.,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Westmount,Westmount,,Centre-Ville,Non,Non,Non,5038599.587688942,297933.6408259656,45.487295923163714,-73.58784271243374
26658,CC1-112,CC,Centre commercial,2023/08/28,7999,boulevard,des,Galeries d'Anjou,,7999 boulevard des Galeries d'Anjou ,,H1M1W6,RC,Galeries d'Anjou,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Anjou,Anjou,,Est-de-l'Île,Non,Non,Non,5051202.27,299762.22,45.60071500635233,-73.56457945056229
26805,CC2-100,CC,Centre commercial,2023/08/28,6801,route,,Transcanadienne,,6801 route Transcanadienne ,,H9R1C4,RC,Fairview Pointe-Claire,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5036050.44,278890.92,45.46391075225151,-73.83131901501378
26972,CC3-129,CC,Centre commercial,2023/08/28,7275,rue,,Sherbrooke,E,7275 rue Sherbrooke E,32,H1N1E8,RC,Place Versailles,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5050268.64,301526.34,45.59232448662969,-73.54195939910575
27128,CC4-110,CC,Centre commercial,2023/08/28,2305,chemin,,Rockland,,2305 chemin Rockland ,,H3P3E9,RC,Centre Rockland,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.pharmaprix.ca/fr/home,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Non,Non,5043179.03,293238.3,45.52844156391447,-73.64801796699108
27170,CC5-45,CC,Centre commercial,2023/08/28,3131,boulevard,de la,Côte-Vertu,,3131 boulevard de la Côte-Vertu ,26,H4R1Y5,RC,Place Vertu,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Saint-Laurent,Bois-Francs,,Centre-Ouest,Non,Non,Non,5039888.23,288666.33,45.49873893245011,-73.70644113999583
27336,CC6-96,CC,Centre commercial,2023/08/28,7077,boulevard,,Newman,,7077 boulevard Newman ,D12,H8N1X1,RC,Carrefour Angrignon,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5034202.57,295765.44,45.44770479375244,-73.61549960008237
27380,CC7-08,CC,Centre commercial,2023/08/28,6000,boulevard,,Henri-Bourassa,E,6000 boulevard Henri-Bourassa E,C117B,H1G2T6,RC,Place Bourassa,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.pharmaprix.ca/fr/home,Accès au niveau du sol,Non,,,Montréal-Nord,Est,,Est-de-l'Île,Non,Non,Non,5051815.15,295675.89,45.60618823496714,-73.61697243113835
27458,CC9-37,CC,Centre commercial,2023/08/28,3237,boulevard,des,Sources,,3237 boulevard des Sources ,63,H9B1Z6,RC,Galeries des Sources,Proximed,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5038194.86,281957.7,45.48331403579567,-73.79220220022117
27515,CC11-30,CC,Centre commercial,2023/08/28,7373,boulevard,,Langelier,,7373 boulevard Langelier ,E1,H1S1V6,RC,Carrefour Langelier,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/localisateur-succursale/saint-leonard-7275-boulevard-langelier-h1s-1v6/71/,Accès au niveau du sol,Non,,,Saint-Léonard,Grande-Prairie,,Est-de-l'Île,Non,Non,Non,5050258.84,299277.84,45.59222208285564,-73.57077791423332
27574,CC15-13,CC,Centre commercial,2023/08/28,12675,rue,,Sherbrooke,E,12675 rue Sherbrooke E,,H1A3V9,RC,Carrefour de la pointe,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5057225.67,303792.6,45.65493249450103,-73.51292751312833
27667,CC30-32,CC,Centre commercial,2023/08/28,7500,boulevard,des,Galeries d'Anjou,,7500 boulevard des Galeries d'Anjou ,45,H1M3M4,RC,Les Halles d'Anjou,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,http://www.uniprix.com/fr/succursales/tebani-sonia-montreal?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Accès au niveau du sol,Non,,,Anjou,Anjou,,Est-de-l'Île,Non,Non,Non,5050902.24,299518.71,45.59801344717197,-73.56769769318412
27685,CC31-16,CC,Centre commercial,2023/08/28,3235,avenue,de,Granby,,3235 avenue de Granby ,1,H1N2Z7,RC,Centre Domaine,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.familiprix.com/fr/pharmacies/familiprix-taen-bouakeo-0e8f0fcb-76d6-46a5-886f-8c9198165d15?section=lab,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049090.69,301567.71,45.58172513668107,-73.54142136997511
27723,CC32-21,SDC,Centre commercial,2023/08/28,10707,boulevard,,Pie-IX,,10707 boulevard Pie-IX ,,H1H4A3,RC,Centre commercial Forest,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Montréal-Nord,Centre,SDC Montréal-Nord,Est-de-l'Île,Non,Non,Non,5049915.14,294406.71,45.58907363606388,-73.63320280274527
27772,CC33-42,CC,Centre commercial,2023/08/28,4270,rue,,Jean-Talon,E,4270 rue Jean-Talon E,23,H1S1J7,RC,Le Centre Boulevard,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Saint-Léonard,Port-Maurice,,Est-de-l'Île,Non,Non,Non,5047463.25,297897.03,45.567054189658286,-73.58843596993954
27839,CC34-38,CC,Centre commercial,2023/08/28,2886,rue,de,Salaberry,,2886 rue de Salaberry ,,H3M1L3,RC,Les Galeries Normandie,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Nouveau-Bordeaux,,Centre-Ouest,Non,Non,Non,5044081.49,289368.9,45.536487268479135,-73.69758341650244
27903,CC36-05,CC,Centre commercial,2023/08/28,2865,avenue,,Van Horne,,2865 avenue Van Horne ,17,H3S1P6,RC,Centre Wilderton,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Parc-Kent,,Centre-Ville,Non,Non,Non,5041042.42,294991.71,45.50924240577164,-73.6255275616374
27983,CC38-44,CC,Centre commercial,2023/08/28,5800,boulevard,,Cavendish,,5800 boulevard Cavendish ,D12,H4W0A7,RC,Quartier Cavendish,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Côte-Saint-Luc,Côte-Saint-Luc,,Centre-Ouest,Non,Non,Non,5037332.88,291818.31,45.47581059193538,-73.66604234250295
28025,CC39-31,CC,Centre commercial,2023/08/28,2999,rue,,Remembrance,,2999 rue Remembrance ,040E,H8S1X8,RC,Les Galeries Lachine,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Lachine,Vieux-Lachine - Saint-Pierre,,West-Island,Non,Non,Non,5033271.27,289924.95,45.43922461132292,-73.69013615993735
28067,CC40-32,CC,Centre commercial,2023/08/28,352,avenue,,Dorval,,352 avenue Dorval ,350,H9S3H7,RC,Les Jardins Dorval,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://stores.pharmaprix.ca/,Accès au niveau du sol,Non,,,Dorval,Dorval,,West-Island,Non,Non,Non,5033893.26,285766.32,45.44472070479168,-73.74331590757343
